stage,spectral_index_retained,wavelength_nm,mean_reflectance,smoothed_reflectance,first_derivative,second_derivative,abs_second_derivative
Fresh,34,434.0,0.07408508658409119,0.07419238342217771,-0.00022858593510066,9.873051666092064e-06,9.873051666092064e-06
Fresh,35,435.0,0.07388295233249664,0.07396706932113223,-0.0002140643496835945,1.6767239117660565e-05,1.6767239117660565e-05
Fresh,36,436.0,0.07372338324785233,0.07376425472281052,-0.00019505145686533887,1.4816538261897688e-05,1.4816538261897688e-05
Fresh,37,437.0,0.07361700385808945,0.07357696640740155,-0.00018443127315979913,8.94783594565518e-06,8.94783594565518e-06
Fresh,38,438.0,0.0734148770570755,0.07339539217649092,-0.0001771557849740285,1.1103179138906988e-05,1.1103179138906988e-05
Fresh,39,439.0,0.07317019999027252,0.0732226548374535,-0.00016222491488198515,1.3242306827972866e-05,1.3242306827972866e-05
Fresh,40,440.0,0.07301060855388641,0.07307094234672695,-0.00015067117131808277,6.5539430780491015e-06,6.5539430780491015e-06
Fresh,41,441.0,0.07288296520709991,0.07292131249481733,-0.00014911702872588695,1.3723014121690136e-06,1.3723014121690136e-06
Fresh,42,442.0,0.07271275669336319,0.07277270828927518,-0.00014792656849374475,4.147647581762004e-06,4.147647581762004e-06
Fresh,43,443.0,0.07264891266822815,0.07262545935782984,-0.00014082173356236294,1.0841544832444067e-05,1.0841544832444067e-05
Fresh,44,444.0,0.07261698693037033,0.07249106482215045,-0.00012624347882885661,1.4714225004073406e-05,1.4714225004073406e-05
Fresh,45,445.0,0.07248933613300323,0.07237297240017213,-0.00011139328355421613,1.0572899189851409e-05,1.0572899189851409e-05
Fresh,46,446.0,0.07221274077892303,0.07226827825504202,-0.0001050976804491538,3.591180412775702e-06,3.591180412775702e-06
Fresh,47,447.0,0.07207443565130234,0.07216277703927382,-0.00010421092272866472,1.962481535399546e-06,1.962481535399546e-06
Fresh,48,448.0,0.07201061397790909,0.07205985640958469,-0.0001011727173783547,2.271166985395867e-06,2.271166985395867e-06
Fresh,49,449.0,0.07198933511972427,0.07196043160451711,-9.966858875787299e-05,6.45494600291785e-07,6.45494600291785e-07
Fresh,50,450.0,0.0718829557299614,0.07186051923206895,-9.988172817777113e-05,1.0309027976274088e-06,1.0309027976274088e-06
Fresh,51,451.0,0.07176592946052551,0.07176066814816157,-9.760678316261817e-05,3.128415464275641e-06,3.128415464275641e-06
Fresh,52,452.0,0.07168082892894745,0.07166530566574371,-9.362489724921985e-05,3.1600143191208574e-06,3.1600143191208574e-06
Fresh,53,453.0,0.0716063603758812,0.07157341835366313,-9.128675452437646e-05,8.017256809336737e-07,8.017256809336737e-07
Fresh,54,454.0,0.07155317813158035,0.07148273215669496,-9.20214458873525e-05,-8.436002568758261e-07,8.436002568758261e-07
Fresh,55,455.0,0.07140424102544785,0.07138937546188842,-9.297395503812811e-05,-1.4933452819332338e-06,1.4933452819332338e-06
Fresh,56,456.0,0.07130850106477737,0.0712967842466187,-9.500813645121897e-05,-2.7079413568650845e-06,2.7079413568650845e-06
Fresh,57,457.0,0.07113829255104065,0.07119935918898598,-9.838983775185828e-05,-6.018856491193936e-07,6.018856491193936e-07
Fresh,58,458.0,0.07111701369285583,0.07110000457111498,-9.621190774945776e-05,3.5196214248287006e-06,3.5196214248287006e-06
Fresh,59,459.0,0.071074478328228,0.07100693537348707,-9.135059490220088e-05,3.372802268100661e-06,3.372802268100661e-06
Fresh,60,460.0,0.07094680517911911,0.07091730338131058,-8.946630321325644e-05,-9.682189210866166e-07,9.682189210866166e-07
Fresh,61,461.0,0.07076595723628998,0.07082800276706055,-9.328703274437411e-05,-4.211661058066418e-06,4.211661058066418e-06
Fresh,62,462.0,0.07073405385017395,0.07073072931582183,-9.788962532938927e-05,-2.825937073489687e-06,2.825937073489687e-06
Fresh,63,463.0,0.07068086415529251,0.07063222351640178,-9.893890689135348e-05,4.5241840581147774e-07,4.5241840581147774e-07
Fresh,64,464.0,0.07056383788585663,0.07053285150203913,-9.698478851776632e-05,1.989063171229516e-06,1.989063171229516e-06
Fresh,65,465.0,0.07042554765939713,0.07043825393936624,-9.496078054889445e-05,9.421895428851634e-07,9.421895428851634e-07
Fresh,66,466.0,0.07036171853542328,0.07034292994094134,-9.510040943199599e-05,7.921954699209588e-07,7.921954699209588e-07
Fresh,67,467.0,0.07023406028747559,0.07024805312050225,-9.337638960905253e-05,2.4414324163134216e-06,2.4414324163134216e-06
Fresh,68,468.0,0.07018087059259415,0.07015617716172323,-9.021754459936915e-05,4.232127363720112e-06,4.232127363720112e-06
Fresh,69,469.0,0.07007448375225067,0.07006761803130351,-8.491213488161231e-05,4.458586137335435e-06,4.458586137335435e-06
