row,parse_ok,original_length,retained_length,min,max,mean
316,True,2151,2101,0.054999999701976776,0.9879999756813049,0.598565936088562
317,True,2151,2101,0.0560000017285347,1.0240000486373901,0.58941650390625
318,True,2151,2101,0.06199999898672104,1.0099999904632568,0.5779033899307251
319,True,2151,2101,0.05400000140070915,0.9559999704360962,0.5521751642227173
320,True,2151,2101,0.06300000101327896,1.0089999437332153,0.594493567943573
321,True,2151,2101,0.08399999886751175,0.9589999914169312,0.552951991558075
322,True,2151,2101,0.06499999761581421,0.9660000205039978,0.6105778217315674
323,True,2151,2101,0.07599999755620956,0.9520000219345093,0.5792546272277832
324,True,2151,2101,0.0729999989271164,0.9629999995231628,0.5988814830780029
325,True,2151,2101,0.05000000074505806,0.949999988079071,0.5852265954017639
326,True,2151,2101,0.07000000029802322,0.9549999833106995,0.5572227835655212
327,True,2151,2101,0.04800000041723251,0.9279999732971191,0.5366896390914917
328,True,2151,2101,0.11500000208616257,0.9129999876022339,0.579038143157959
329,True,2151,2101,0.05400000140070915,0.953000009059906,0.581576406955719
330,True,2151,2101,0.07400000095367432,0.9649999737739563,0.6162051558494568
331,True,2151,2101,0.06300000101327896,0.968999981880188,0.5806858539581299
332,True,2151,2101,0.0689999982714653,0.878000020980835,0.5314692854881287
333,True,2151,2101,0.06300000101327896,0.9800000190734863,0.6156734824180603
334,True,2151,2101,0.04399999976158142,0.9570000171661377,0.5832417607307434
335,True,2151,2101,0.04899999871850014,0.9480000138282776,0.5506820678710938
336,True,2151,2101,0.05299999937415123,0.9309999942779541,0.5738200545310974
337,True,2151,2101,0.08399999886751175,0.9160000085830688,0.5635468363761902
338,True,2151,2101,0.07000000029802322,0.9900000095367432,0.5869333744049072
339,True,2151,2101,0.061000000685453415,0.9380000233650208,0.55890953540802
340,True,2151,2101,0.07900000363588333,0.9950000047683716,0.6434616446495056
341,True,2151,2101,0.07100000232458115,0.9829999804496765,0.621313214302063
342,True,2151,2101,0.08100000023841858,1.0119999647140503,0.6367601156234741
343,True,2151,2101,0.05400000140070915,0.9549999833106995,0.6038872003555298
344,True,2151,2101,0.06700000166893005,1.0119999647140503,0.6453331708908081
345,True,2151,2101,0.09600000083446503,0.9100000262260437,0.5615264177322388
346,True,2151,2101,0.06499999761581421,0.9330000281333923,0.5565202236175537
347,True,2151,2101,0.06300000101327896,0.9340000152587891,0.5493836402893066
348,True,2151,2101,0.06400000303983688,0.9259999990463257,0.5579933524131775
349,True,2151,2101,0.11400000005960464,0.9350000023841858,0.5820875763893127
350,True,2151,2101,0.06599999964237213,0.9269999861717224,0.5575369000434875
351,True,2151,2101,0.08100000023841858,1.003999948501587,0.6507992148399353
352,True,2151,2101,0.07199999690055847,1.0210000276565552,0.6053174734115601
353,True,2151,2101,0.0430000014603138,0.9409999847412109,0.5602498650550842
354,True,2151,2101,0.05700000002980232,0.9160000085830688,0.547788679599762
355,True,2151,2101,0.11400000005960464,0.9490000009536743,0.5979052782058716
356,True,2151,2101,0.05000000074505806,0.968999981880188,0.5730576515197754
357,True,2151,2101,0.05900000035762787,0.9399999976158142,0.6159219145774841
358,True,2151,2101,0.04699999839067459,0.953000009059906,0.5875187516212463
359,True,2151,2101,0.0430000014603138,0.9409999847412109,0.5602498650550842
360,True,2151,2101,0.06300000101327896,0.9380000233650208,0.5579652786254883
361,True,2151,2101,0.05700000002980232,0.9160000085830688,0.547788679599762
362,True,2151,2101,0.11400000005960464,0.9490000009536743,0.5979052782058716
363,True,2151,2101,0.05000000074505806,0.968999981880188,0.5730576515197754
364,True,2151,2101,0.05900000035762787,0.9399999976158142,0.6159219145774841
365,True,2151,2101,0.04600000008940697,1.0540000200271606,0.4700528681278229
366,True,2151,2101,0.04500000178813934,1.0490000247955322,0.44160065054893494
367,True,2151,2101,0.041999999433755875,0.9359999895095825,0.42020273208618164
368,True,2151,2101,0.03400000184774399,1.0069999694824219,0.41595810651779175
369,True,2151,2101,0.0430000014603138,0.8960000276565552,0.39479392766952515
370,True,2151,2101,0.041999999433755875,0.9150000214576721,0.39715659618377686
371,True,2151,2101,0.039000000804662704,0.9480000138282776,0.4411323070526123
372,True,2151,2101,0.052000001072883606,0.9700000286102295,0.4508405923843384
373,True,2151,2101,0.03400000184774399,0.9300000071525574,0.4350261688232422
374,True,2151,2101,0.04699999839067459,0.9610000252723694,0.43683528900146484
375,True,2151,2101,0.0560000017285347,1.003999948501587,0.4787644147872925
376,True,2151,2101,0.041999999433755875,0.906000018119812,0.3996487259864807
